"measurehash","specieshash","measurecode","type_legal","type_administrative","type_contractual","type_recurrent","type_oneoff","rankingcode","location_inside","location_outside","location_both","broad_evaluation_maintain","broad_evaluation_enhance","broad_evaluation_longterm","broad_evaluation_noeffect","broad_evaluation_unknown","broad_evaluation_notevaluated"
"07cb4a578aec86e5f65f9a7d14bd798e","c80a2f407c3e67c0fd9c1aab5ee953ce","4.3",False,True,False,False,False,"H",False,False,True,True,True,True,False,False,False
"d10f0e0bd1fd0678b495edd3c18cc0a3","c80a2f407c3e67c0fd9c1aab5ee953ce","6.3",True,False,False,False,False,"H",False,False,True,True,True,True,False,False,False
"c8955ebdcc70503ab4add1cf6d060c8c","c80a2f407c3e67c0fd9c1aab5ee953ce","7.2",True,True,False,False,False,"M",False,False,True,True,False,True,False,False,False
"ed7e5065ea05514fc02d980086b26066","acbb3f242a11b88b4b3d086d0cb5ffb2","4.1",False,True,False,False,False,"H",False,False,True,True,True,True,False,False,False
"3270f52c960ae78856d3b369d5183596","acbb3f242a11b88b4b3d086d0cb5ffb2","4.2",False,True,False,False,False,"H",False,False,True,True,True,True,False,False,False
"663bad848ba462b438b2ff112ab4d2a1","acbb3f242a11b88b4b3d086d0cb5ffb2","4.3",False,True,False,False,False,"H",False,False,True,True,True,True,False,False,False
"46ed2f8ac7c312f883200cc59b72f8ba","acbb3f242a11b88b4b3d086d0cb5ffb2","6.3",True,False,False,False,False,"H",False,False,True,True,True,True,False,False,False
"032fcfde736da9f42ff67e1605ef9567","acbb3f242a11b88b4b3d086d0cb5ffb2","7.2",True,True,False,False,False,"M",False,False,True,True,False,True,False,False,False
"aa482befbdd0d1a55415a7db6076c388","50072038540c72f5b4f5aa77ed970f4a","4.1",False,True,False,False,False,"H",False,False,True,True,True,True,False,False,False
"2dd77d124fa4d4a16e9c467ad8eedf16","50072038540c72f5b4f5aa77ed970f4a","4.2",False,True,False,False,False,"H",False,False,True,True,True,True,False,False,False
"db57aaa4bfe290c1b7b573692f040e19","50072038540c72f5b4f5aa77ed970f4a","4.3",False,True,False,False,False,"H",False,False,True,True,True,True,False,False,False
"43f5e7072b2002714a16e9d54e570fba","50072038540c72f5b4f5aa77ed970f4a","6.3",True,False,False,False,False,"H",False,False,True,True,True,True,False,False,False
"4440adac1dfca2c7191303ed92b605c9","50072038540c72f5b4f5aa77ed970f4a","7.2",True,True,False,False,False,"M",False,False,True,True,False,True,False,False,False
"c7d6417bc714aa333e6aed1c28cc1aa4","920929fe198bbcbc0530e274eb0da05b","6.1",True,True,False,False,False,"H",True,False,False,True,True,True,False,False,False
"affaa9c5aefaab9b92b67281dd246a27","920929fe198bbcbc0530e274eb0da05b","6.3",True,True,False,False,False,"H",False,False,True,True,True,True,False,False,False
"4868996762914c5bb790ce28aa1ebb76","920929fe198bbcbc0530e274eb0da05b","4.2",False,False,True,False,False,"H",True,False,False,True,True,True,False,False,False
"f750ab516369d7462c155383148c287f","eb86a67e81c8887bc5f0c99336f4e165","6.1",True,True,False,False,False,"H",True,False,False,True,True,True,False,False,False
"3ac22587fa30fe307dbcc482fe6dc8d0","eb86a67e81c8887bc5f0c99336f4e165","6.3",True,True,False,False,False,"H",False,False,True,True,True,True,False,False,False
"3301f5bb2d70743a85d8852e1ffa04ca","eb86a67e81c8887bc5f0c99336f4e165","4.2",False,False,True,False,False,"H",True,False,False,True,True,True,False,False,False
"961df99e3cf8e35a7e46d9040afb5a36","2f7e623e664144ff1016ce60c5c3cb17","6.1",True,True,False,False,False,"H",True,False,False,True,True,True,False,False,False
"520f4a051dbaf483e6561120aafee4bf","2f7e623e664144ff1016ce60c5c3cb17","6.3",True,True,False,False,False,"H",False,False,True,True,True,True,False,False,False
"9d9c75a09d7fb067bc78cc00ecb72230","90317642d68953973b8cbf7095ff8ad3","6.1",True,True,False,False,False,"H",True,False,False,True,True,True,False,False,False
"4ee8c002a3bc37d94fab18c8d5ca0781","90317642d68953973b8cbf7095ff8ad3","6.3",True,True,False,False,False,"H",False,False,True,True,True,True,False,False,False
"8ecd8611447c29ddce9a53f04016b93e","90317642d68953973b8cbf7095ff8ad3","7.4",False,False,True,True,False,"H",False,False,True,True,True,True,False,False,False
"3ac4e967aa8b59b0a86f375cf4ac1a01","6aac36815f70dc17846842372b915cfc","6.1",True,True,False,False,False,"H",True,False,False,True,True,True,False,False,False
"7d5626b77437e88bb7e770e0e315636a","6aac36815f70dc17846842372b915cfc","6.3",True,True,False,False,False,"H",False,False,True,True,True,True,False,False,False
"40b6eae519b929841868fad9e2c8e240","26e22bb0d0b1b88a3f9f15969bff2e82","6.1",True,True,False,False,False,"H",True,False,False,True,True,True,False,False,False
"8484a192f2cb66a6ab485a952289a8ca","26e22bb0d0b1b88a3f9f15969bff2e82","6.3",True,True,False,False,False,"H",False,False,True,True,True,True,False,False,False
"6fc4b24acb7020d5faf0264f437faa83","26e22bb0d0b1b88a3f9f15969bff2e82","4.2",False,False,True,False,False,"H",True,False,False,True,True,True,False,False,False
"08656a1f008b172c258f368dcf62089e","f2ac417d18b26b3c0a37816ee1b79694","6.1",True,True,False,False,False,"H",True,False,False,True,True,True,False,False,False
"a3ebe3943830ecb3a89b806c2bf23a6f","f2ac417d18b26b3c0a37816ee1b79694","6.3",True,True,False,False,False,"H",False,False,True,True,True,True,False,False,False
"c31b4ed320188bbfafd632c2c26c3db5","f2ac417d18b26b3c0a37816ee1b79694","4.2",False,False,True,False,False,"H",True,False,False,True,True,True,False,False,False
"a2312cef151f1b415f7492b039585bb2","dd7c3060143d2e17acee28e01d3b6fa2","6.1",True,True,False,False,False,"H",True,False,False,True,True,True,False,False,False
"5040eb3e00de5339e70a77d19aae164d","dd7c3060143d2e17acee28e01d3b6fa2","6.3",True,True,False,False,False,"H",False,False,True,True,True,True,False,False,False
"53e7877fb4d220a9fad4f02529b49efe","47a95207acc46a7c10c5e6e94cad838e","6.1",True,True,False,False,False,"H",True,False,False,True,True,True,False,False,False
"c154470e852609f70e48b1df87414e3e","47a95207acc46a7c10c5e6e94cad838e","6.3",True,True,False,False,False,"H",False,False,True,True,True,True,False,False,False
"c1586496100a9637f46eccd5153c68c3","1ffcbae3439f392deba2db62d23fd25b","6.1",True,True,False,False,False,"H",True,False,False,True,True,True,False,False,False
"3d57d356fcbb81e9e100e7f6502a8860","1ffcbae3439f392deba2db62d23fd25b","6.3",True,True,False,False,False,"H",False,False,True,True,True,True,False,False,False
"943abb72cefa9948d2038123eccfd125","7bed411eb68b2d2a407b74169c447768","6.1",True,True,False,False,False,"H",True,False,False,True,True,True,False,False,False
"4e63f43fc6c3c493832eb9d6fb0b1105","7bed411eb68b2d2a407b74169c447768","6.3",True,True,False,False,False,"H",False,False,True,True,True,True,False,False,False
"f92d9253fd247d779984af887efb88e6","5e3b9fb60bc15c6ceb6642b3135bcbe2","6.1",True,True,False,False,False,"H",False,False,True,True,True,True,False,False,True
"83b5f02ab2a3ec831f4132561f693934","5e3b9fb60bc15c6ceb6642b3135bcbe2","6.3",True,True,False,False,False,"H",False,False,True,True,True,True,False,False,True
"d185e10b32c93be5f1af7fb80b443ad1","5e3b9fb60bc15c6ceb6642b3135bcbe2","7.1",True,True,False,False,False,"H",False,False,True,True,True,True,False,False,True
"fb9c51f2e723f89da71bd522af9f202a","7714f24210307fbb8f9666848cf86044","6.1",True,True,False,False,False,"H",False,False,True,True,True,True,False,False,True
"52bef946d88fff44bd46dd398d56b580","7714f24210307fbb8f9666848cf86044","6.3",True,True,False,False,False,"H",False,False,True,True,True,True,False,False,True
"77730d3ffb1036322c6aff8f2204e9df","f95b09169d4f9906a29162194fb7ccab","7.1",True,True,False,False,False,"H",False,False,True,True,True,True,False,False,True
"03c8ff3781f5a1eee3bf3520f34b9571","f95b09169d4f9906a29162194fb7ccab","6.1",True,True,False,False,False,"H",False,False,True,True,True,True,False,False,True
"54eb244020e021e60ee3b35aa13383ac","f95b09169d4f9906a29162194fb7ccab","6.3",True,True,False,False,False,"H",False,False,True,True,True,True,False,False,True
"6fe3bfcb44e7daeb2087ca7ec6dd4187","6e8f06150006b3a7997852bf0bec3a34","6.1",True,True,False,False,False,"H",True,False,False,True,True,True,False,False,True
"30120408dd9b538a36104761af27c958","6e8f06150006b3a7997852bf0bec3a34","6.3",True,True,False,False,False,"H",False,False,True,True,True,True,False,False,True
"22c99060121af6b50232fec1fa28bb1a","5d7d3fc07a71eca079f49cf7e085d4f9","4.2",False,True,False,False,False,"H",False,False,True,True,True,True,False,False,False
"45d6e4e4f362f70d1d4d416be879ce37","5d7d3fc07a71eca079f49cf7e085d4f9","6.1",False,True,False,False,False,"H",True,False,False,True,False,True,False,False,False
"3c1c80d5390a1c28957dab8be9362905","5d7d3fc07a71eca079f49cf7e085d4f9","6.3",True,True,False,False,False,"H",False,False,True,False,False,False,False,False,True
"1016cc69d86e12578ba75cb0d6d8bbbf","8178b71ba49220a0897cda38ac9bd5b7","3.0",False,False,True,False,False,"H",False,False,True,False,True,False,False,False,False
"b2bd16baefb519c773e6572ac171f528","7aa2a63da5b1b37648721a1af4261ef6","6.5",False,True,False,False,False,"H",True,False,False,True,False,False,False,False,False
"1c580d6c0608e16cdc9ddad15753c48a","85fbf65d205ba696086791556a565a22","3.0",False,False,False,False,True,"M",False,False,True,False,True,False,False,False,False
"c8b8badcd972bd717a39d231f02ea4bf","bc43a7f6cfa5600200c129a1929847b4","3.0",False,False,False,False,True,"M",False,False,True,False,True,False,False,False,False
"854457fe4fd06dbc885ed71b88e2e1e1","9ce99f55309ca69873dde7b161edca7b","1.2",False,False,False,True,False,"L",False,False,True,True,False,False,False,False,False
"a9741f142472f5db96190f51f5e39b38","2caede8be8a946434816e586a676b9f9","2.0",False,False,False,True,False,"H",False,False,True,True,False,False,False,False,False
"d5b1fcafbfded4c6f66c10f62006403c","a7672546610ab6170e6a51954787abfa","4.1",False,True,True,False,False,"H",False,False,True,True,False,False,False,False,False
"ebbd6064b5c012d65fc75499603fc064","a7672546610ab6170e6a51954787abfa","4.2",False,False,True,False,False,"H",False,False,True,True,False,False,False,False,False
"992f1dc8aab3cd6a3585d4db1646c450","a976e0e29b72998306edffd4198dc021","4.1",False,True,True,False,False,"H",False,False,True,True,False,False,False,False,False
"53b89de9926c88c00ccabe6e4a2e4776","a976e0e29b72998306edffd4198dc021","4.2",False,False,True,False,False,"H",False,False,True,True,False,False,False,False,False
"e8fdd8be8a70961acad4a5092d7c3555","04cbd2c200ba3613b054078ede704a0d","6.4",False,False,True,False,False,"H",True,False,False,True,False,False,False,False,False
"90d9125c4d1ee4d626165fc7bf0bf035","6162e1e82b9527a988e8778dfe559fca","1.1",False,False,True,False,False,"L",False,False,True,True,False,False,False,False,False
"a65667ce3effb3cfed703a6a400e46ed","695de50b0b642b73d5428e2928d5f342","3.0",False,False,True,False,False,"H",False,False,True,True,False,False,False,False,False
"655eb3035ffe3ecb4f1a1bee0c93f322","695de50b0b642b73d5428e2928d5f342","8.2",True,False,False,False,False,"H",False,False,True,True,False,True,False,False,False
"b20023b4e5bf982cbda19c1a7b3489fe","695de50b0b642b73d5428e2928d5f342","6.2",False,True,False,False,False,"H",True,False,False,True,False,False,False,False,False
"1897a7aed7aac6556e29ad7e6d1532f3","d751c6917993b2d3d9d234d6ed3718e8","8.2",True,False,False,False,False,"H",False,False,True,True,False,True,False,False,False
"9402625e80ecf2e8a828604e8ae7fc53","694a1bd738dfd5e4c60c463d1ae819ce","4.1",True,False,False,False,False,"H",False,False,True,False,False,True,False,False,False
"814148635069bfbf7e1a8f86b0d3288f","694a1bd738dfd5e4c60c463d1ae819ce","4.2",False,False,True,False,False,"H",False,False,True,True,False,False,False,False,False
"2a62faf97452d1af56228d585bef786b","694a1bd738dfd5e4c60c463d1ae819ce","7.1",True,False,False,False,False,"H",False,False,True,True,False,False,False,False,False
"fdfec161c5832d09db73825c397dfeda","e9fbe0fab5b128ff13ca6b09db677274","4.1",True,False,False,False,False,"H",False,False,True,False,False,True,False,False,False
"d1ca1e483ab5c35f222745fe96d4c760","e9fbe0fab5b128ff13ca6b09db677274","4.2",False,False,True,False,False,"H",False,False,True,True,False,False,False,False,False
"4bb3c9a1aac0409d3b45b21d5a6cf6ac","e9fbe0fab5b128ff13ca6b09db677274","7.1",True,False,False,False,False,"H",False,False,True,True,False,False,False,False,False
"7d551778d4772b0ef26ca818653dd0c9","a007bb90e5863a6978874434cb104e83","4.1",True,False,False,False,False,"H",False,False,True,False,False,True,False,False,False
"b3781b1e4e3738f4b0041584f0f409a7","a007bb90e5863a6978874434cb104e83","4.2",False,False,True,False,False,"H",False,False,True,True,False,False,False,False,False
"66c4ec046415ff7080a5cff3d3d4218d","a007bb90e5863a6978874434cb104e83","7.1",True,False,False,False,False,"H",False,False,True,True,False,False,False,False,False
"3b620cc86ccd50cdda578215fffc5563","47e1c5e9d20b4f406d2f16d269f97981","4.1",True,False,False,False,False,"H",False,False,True,False,False,True,False,False,False
"7075a70eb312174c92f8716e1a74ac51","47e1c5e9d20b4f406d2f16d269f97981","4.2",False,False,True,False,False,"H",False,False,True,True,False,False,False,False,False
"62c290e594d4c3bb6cbcc8e927259565","47e1c5e9d20b4f406d2f16d269f97981","6.4",False,False,False,False,True,"L",False,False,True,False,False,True,False,False,False
"692e43bcab25f867b805d22691570cd0","47e1c5e9d20b4f406d2f16d269f97981","7.1",True,False,False,False,False,"H",False,False,True,True,False,False,False,False,False
"42e59496994fb6ff8fd9c5dfa9ecc3ba","973929502bc113c625baef01e5048fc6","4.1",True,False,False,False,False,"H",False,False,True,False,False,True,False,False,False
"487d566baac76e81047c7f68459ed0ad","973929502bc113c625baef01e5048fc6","4.2",False,False,True,False,False,"H",False,False,True,True,False,False,False,False,False
"a604c11142e4b8dd679b9b9c66cebece","973929502bc113c625baef01e5048fc6","6.4",False,False,False,False,True,"L",False,False,True,False,False,True,False,False,False
"f1186fd45ed837bce2afc0923dae0768","973929502bc113c625baef01e5048fc6","7.1",True,False,False,False,False,"H",False,False,True,True,False,False,False,False,False
"67e88dee7e55c2a7ab264f7981d94ad4","754b2c683afff124d624aa25138572f0","4.1",True,False,False,False,False,"H",False,False,True,True,False,False,False,False,False
"6138356102d78482f4933c2e5af983ca","754b2c683afff124d624aa25138572f0","4.2",False,False,True,False,False,"H",False,False,True,True,False,False,False,False,False
"441820f3c4b857473b3197825ec03038","1cf4e967c505bcbddaf04defd42c3df2","3.0",False,False,True,False,False,"M",False,False,True,True,False,False,False,False,False
"bd6e475e53c2a1eb2e57264548e45711","78ec3b8c70f4bb5c226152dd22471aea","3.0",False,False,True,False,False,"H",False,False,True,True,False,False,False,False,False
"abcf93c91a21642f55354f2c566f7dff","78ec3b8c70f4bb5c226152dd22471aea","8.2",True,False,False,False,False,"H",False,False,True,True,False,False,False,False,False
"f5c974eb56cbdb32f7ab5da0ccc6b4db","afa041b94fbd0cb9c70cae25d333414b","3.0",False,False,True,False,False,"H",False,False,True,True,False,False,False,False,False
"52da3cac8bbe977aaa5c8ffc479c1128","afa041b94fbd0cb9c70cae25d333414b","8.2",True,False,False,False,False,"H",False,False,True,True,False,False,False,False,False
"a34be6cb95cb021321e8e48ec1d90b44","c6d19fa94c24bc609b045d970efb8023","1.1",False,False,True,False,False,"L",False,False,True,True,False,False,False,False,False
"405e421f4a7da51a6fd3d3134473e599","cb82ea14c249a0b0917e89fafaa5a624","3.0",False,False,True,False,False,"M",False,False,True,True,False,False,False,False,False
"31edfda075cfd2c8414256d8f4ba5be7","cb82ea14c249a0b0917e89fafaa5a624","8.2",True,False,False,False,False,"H",False,False,True,True,False,False,False,False,False
"8170cd88d84cf45636f5a667c8d71720","396f4b98beb0c946aefd06bec78109ff","8.2",True,False,False,False,False,"H",False,False,True,True,False,False,False,False,False
"9ba333d99a4f160155ec2c487f250886","2e0d8efc3c47e5b621235f5b4be76d99","4.1",True,False,False,False,False,"M",False,False,True,False,False,True,False,False,False
"f5be513b29ea4e2ac1ee406ad852e51a","2e0d8efc3c47e5b621235f5b4be76d99","4.2",False,False,False,False,True,"M",False,False,True,False,True,False,False,False,False
"f8ebb00fde17eb77512de0b1b115dbda","2e0d8efc3c47e5b621235f5b4be76d99","6.2",False,False,False,False,True,"H",False,False,True,False,True,False,False,False,False
"87aa9e4dfe1db2cc8b16d69e8806fcb7","2e0d8efc3c47e5b621235f5b4be76d99","6.4",False,False,True,True,True,"H",False,False,True,False,True,False,False,False,False
"16da67089ec218d6617ef1bbaf49bc3a","77518329ed27bf1c68b0932cf6f31d75","6.2",False,False,True,False,False,"H",True,False,False,True,False,False,False,False,False
"09999b7185f2662805d55cbde49a0b98","77518329ed27bf1c68b0932cf6f31d75","4.2",False,False,True,False,False,"H",False,False,True,True,False,False,False,False,False
"26d35048b4ad26c9eb9a906c1763db9b","77518329ed27bf1c68b0932cf6f31d75","2.2",False,False,True,False,False,"H",False,False,True,True,False,False,False,False,False
"cca56e735ac39cbb9966d88681ed7132","49e04e21bf9f61feda93f058c366968a","2.1",False,False,True,True,False,"H",True,False,False,True,False,False,False,False,False
"af596cc4e2082c38aa97dfe403bbc441","662d665ca48d9b15d9cc705d9556422f","8.2",False,False,True,False,False,"M",False,False,True,True,False,False,False,False,False
"b4cb18bb5e1309d6306f00b5af045b7c","662d665ca48d9b15d9cc705d9556422f","6.0",False,False,False,False,True,"H",True,False,False,False,True,False,False,False,False
"5137962a53304079a55bc37e5e5447f1","86d63a74dcf0271b6fd57615fc15aaaa","8.2",False,False,True,False,False,"M",False,False,True,True,False,False,False,False,False
"63b2dc41ce049cc9558c2b63c3edc29a","86d63a74dcf0271b6fd57615fc15aaaa","6.0",False,False,False,False,True,"H",False,False,True,False,True,False,False,False,False
"c5c8b2f0f0199239afb3bb1ce44156c7","a1f8ad65f1128dbb2f7738c433e67aae","6.2",False,True,False,False,False,"H",False,False,True,False,True,False,False,False,False
"e9775a4421d136d5878c3221e514e7df","a1f8ad65f1128dbb2f7738c433e67aae","3.1",False,False,False,False,True,"H",False,False,True,False,True,False,False,False,False
"d5b40c91bf6334d6f3f52d2a5a520712","a1f8ad65f1128dbb2f7738c433e67aae","6.4",False,False,True,False,False,"M",False,False,True,False,True,False,False,False,False
"626e80f791889399eb05380e72d48690","3a6660cb51ee80d493e549c769f03fda","6.4",False,False,True,False,False,"H",True,False,False,True,False,False,False,False,False
